NumOfWords,NumOfChar,NumOfPunc,NumOfContPunc,NumOfContUpperCase,Bi-freq,un-freq,tri-freq,Label
17,91,3,0,0,16,9,21,1
11,74,0,0,0,10,6,12,1
12,85,2,0,1,10,6,12,1
14,100,1,0,0,10,6,12,1
11,70,1,0,0,6,4,6,0
11,63,1,0,0,6,4,6,1
10,57,1,0,0,10,6,12,0
5,34,0,0,0,2,2,1,1
7,41,0,0,0,1,1,1,0
11,74,0,0,0,10,6,12,1
6,48,1,0,1,4,3,3,1
13,83,3,0,4,14,8,18,1
9,54,1,0,0,6,4,6,1
8,57,0,0,0,8,5,9,1
24,139,1,0,0,12,7,15,1
6,53,2,0,0,2,2,1,1
3,21,0,0,0,2,2,1,0
8,50,0,0,1,6,4,6,0
8,40,0,0,0,4,3,3,1
9,64,0,0,0,6,4,6,0
8,50,0,0,0,6,4,6,1
14,91,2,0,1,12,7,15,1
12,70,2,1,0,12,7,15,0
12,82,1,0,0,10,6,12,1
18,106,0,0,0,14,8,18,1
6,38,0,0,0,4,3,3,1
19,118,0,0,1,18,10,24,1
13,80,0,0,1,8,5,9,0
13,80,0,0,1,10,6,12,0
13,68,0,0,0,4,3,3,0
7,50,0,0,0,4,3,3,1
9,66,0,0,0,6,4,6,0
6,46,0,0,0,4,3,3,0
12,80,0,0,1,12,7,15,1
11,68,0,0,1,8,5,9,0
10,63,0,0,1,6,4,6,0
12,81,0,0,0,8,5,9,0
10,54,0,0,0,1,1,1,1
8,54,0,0,0,4,3,3,1
10,73,1,0,1,10,6,12,1
7,52,0,0,0,6,4,6,1
13,75,0,0,1,6,4,6,1
10,68,0,0,1,8,5,9,0
10,74,0,0,0,8,5,9,0
5,40,0,0,0,4,3,3,1
5,36,0,0,0,1,1,1,1
6,37,0,0,0,4,3,3,1
8,43,1,0,0,6,4,6,1
14,115,0,0,0,10,6,12,1
20,112,0,0,0,6,4,6,1
11,65,0,0,0,4,3,3,1
10,72,0,0,0,10,6,12,1
10,66,0,0,0,2,2,1,0
10,71,1,1,0,6,4,6,0
10,65,0,0,0,10,6,12,0
8,54,0,0,0,6,4,6,1
17,96,0,0,1,16,9,21,1
10,88,1,0,1,6,4,6,1
14,74,1,0,0,6,4,6,1
11,68,0,0,0,8,5,9,0
8,48,1,0,0,10,6,12,1
12,82,0,0,0,6,4,6,1
12,76,1,1,0,8,5,9,0
13,83,0,0,13,10,6,12,1
10,51,0,0,0,6,4,6,1
14,77,0,2,0,8,5,9,1
18,98,2,0,0,8,5,9,1
11,80,1,0,0,8,5,9,0
10,66,0,0,0,10,6,12,1
10,74,0,0,0,8,5,9,1
3,26,0,0,0,4,3,3,1
10,65,1,0,1,8,5,9,1
10,54,2,1,0,8,5,9,1
7,52,0,0,0,10,6,12,0
8,50,0,0,0,2,2,1,0
7,38,1,0,2,2,2,1,1
9,58,0,0,0,8,5,9,1
11,80,0,0,0,8,5,9,0
10,75,1,0,1,10,6,12,0
9,55,1,0,0,2,2,1,1
15,84,1,0,0,10,6,12,1
8,41,0,0,1,8,5,9,0
13,75,1,0,0,6,4,6,0
6,47,1,0,1,6,4,6,1
12,69,0,0,0,6,4,6,0
11,81,1,0,1,6,4,6,1
6,34,0,0,0,2,2,1,1
12,77,1,0,1,8,5,9,0
14,95,2,0,0,12,7,15,1
13,96,0,0,0,14,8,18,1
10,77,0,0,0,2,2,1,0
11,76,0,0,0,4,3,3,1
8,53,0,0,1,4,3,3,1
19,96,1,0,0,6,4,6,1
11,79,0,0,0,8,5,9,0
5,22,1,0,0,1,1,1,1
13,74,0,0,0,12,7,15,1
13,86,1,0,4,10,6,12,1
9,55,1,0,0,2,2,1,1
4,22,0,0,1,1,1,1,1
26,131,1,0,0,14,8,18,1
11,66,1,0,1,6,4,6,0
11,74,1,1,0,6,4,6,0
11,66,0,0,0,4,3,3,0
10,76,1,0,3,10,6,12,1
13,75,0,0,0,14,8,18,0
14,88,2,0,2,8,5,9,1
10,64,1,0,0,4,3,3,0
7,48,0,0,1,6,4,6,1
13,77,0,0,0,10,6,12,1
12,69,0,0,2,8,5,9,0
16,105,0,0,1,14,8,18,1
15,90,1,0,0,10,6,12,1
15,108,1,0,3,12,7,15,1
11,83,1,0,0,10,6,12,1
9,65,1,0,1,8,5,9,0
6,33,0,0,0,4,3,3,1
17,98,0,0,1,12,7,15,1
8,60,0,0,0,6,4,6,1
13,75,1,1,0,10,6,12,0
41,231,2,0,0,14,8,18,1
13,71,2,0,0,8,5,9,0
12,84,0,0,0,2,2,1,1
15,89,1,0,0,14,8,18,1
12,71,1,0,0,6,4,6,0
11,67,0,0,0,6,4,6,0
6,31,0,0,0,4,3,3,1
12,77,2,0,1,10,6,12,1
9,66,0,0,0,8,5,9,1
10,59,0,0,1,8,5,9,0
6,36,0,0,0,4,3,3,0
14,80,0,0,0,16,9,21,1
16,89,1,0,2,8,5,9,1
17,85,0,0,1,14,8,18,1
10,48,0,0,0,6,4,6,1
7,46,0,0,0,4,3,3,1
10,73,0,0,0,8,5,9,0
11,68,0,0,0,8,5,9,0
10,56,1,0,0,6,4,6,0
12,83,0,0,0,12,7,15,1
14,96,1,0,0,12,7,15,1
10,69,2,0,1,6,4,6,1
20,114,2,0,0,10,6,12,1
10,64,0,0,1,4,3,3,1
19,96,0,0,0,14,8,18,1
12,70,1,0,0,10,6,12,0
8,51,0,0,0,4,3,3,1
12,64,0,0,0,10,6,12,1
10,60,1,0,0,4,3,3,0
12,88,1,0,2,12,7,15,1
11,66,0,0,1,2,2,1,1
12,79,0,0,0,10,6,12,0
6,33,0,0,0,1,1,1,1
11,66,0,0,0,8,5,9,0
14,82,0,0,1,12,7,15,1
12,79,2,0,1,8,5,9,1
8,63,1,0,1,4,3,3,0
10,60,1,0,0,8,5,9,0
22,126,2,0,0,16,9,21,1
13,92,1,0,1,10,6,12,1
28,170,2,0,2,4,3,3,1
11,72,0,0,0,4,3,3,1
15,101,2,0,1,10,6,12,1
8,52,0,0,0,4,3,3,1
12,65,1,0,0,8,5,9,1
13,80,1,0,13,10,6,12,1
9,72,0,0,0,6,4,6,0
9,76,0,0,0,6,4,6,0
8,64,2,0,0,6,4,6,1
9,54,0,0,0,6,4,6,0
12,72,0,0,0,10,6,12,1
10,71,1,0,0,6,4,6,1
11,73,0,0,1,6,4,6,0
5,39,2,0,2,6,4,6,1
13,73,1,0,1,10,6,12,0
9,62,0,0,1,8,5,9,0
9,59,1,0,0,12,7,15,0
6,39,1,0,0,8,5,9,1
9,43,0,0,8,2,2,1,1
5,30,2,0,0,4,3,3,1
9,54,0,0,0,4,3,3,1
11,71,0,0,0,6,4,6,1
7,58,0,0,0,1,1,1,1
13,86,1,0,0,6,4,6,1
11,62,1,0,1,4,3,3,1
8,61,0,0,0,8,5,9,0
8,47,0,0,1,2,2,1,1
16,104,2,0,0,10,6,12,1
10,64,0,0,0,2,2,1,0
7,48,1,0,0,8,5,9,1
13,75,2,0,0,4,3,3,1
14,102,1,0,0,12,7,15,1
14,78,0,0,0,10,6,12,0
7,35,2,0,0,6,4,6,1
12,80,1,0,0,10,6,12,0
9,61,0,0,0,6,4,6,0
5,37,0,0,0,4,3,3,1
17,95,4,0,0,14,8,18,1
8,52,1,0,0,10,6,12,1
7,42,0,0,0,4,3,3,1
14,74,0,0,1,12,7,15,0
9,55,0,0,1,2,2,1,1
9,60,0,0,0,2,2,1,1
14,74,0,0,1,10,6,12,0
7,44,0,1,0,2,2,1,1
5,35,0,0,0,2,2,1,1
12,70,0,0,0,12,7,15,0
10,52,2,0,1,2,2,1,1
7,44,0,0,0,2,2,1,1
10,77,1,1,0,10,6,12,0
17,96,0,0,0,8,5,9,1
11,58,1,0,0,10,6,12,0
10,60,0,0,0,8,5,9,0
9,60,0,0,0,1,1,1,0
10,56,0,0,0,1,1,1,1
9,65,0,0,0,6,4,6,0
14,82,0,0,0,8,5,9,1
10,73,1,1,1,8,5,9,0
18,113,0,0,3,14,8,18,0
17,96,0,0,0,6,4,6,1
6,41,1,0,0,6,4,6,0
13,68,0,0,0,10,6,12,0
8,47,0,0,1,4,3,3,0
10,61,0,0,0,10,6,12,1
17,91,0,0,0,8,5,9,1
9,61,0,0,0,6,4,6,1
9,63,1,0,0,10,6,12,1
9,75,0,0,9,6,4,6,1
5,38,0,0,0,6,4,6,1
9,60,0,0,1,2,2,1,1
9,49,0,0,0,2,2,1,1
11,75,0,0,0,2,2,1,1
8,37,0,0,0,4,3,3,1
12,80,1,0,1,6,4,6,0
10,48,0,0,1,4,3,3,0
12,74,0,0,0,8,5,9,0
26,162,2,0,0,12,7,15,1
8,56,0,0,0,6,4,6,0
4,31,0,0,0,6,4,6,1
10,65,0,0,0,8,5,9,0
12,83,0,0,0,6,4,6,1
12,68,1,0,0,14,8,18,0
8,42,0,0,0,1,1,1,1
10,74,1,0,0,6,4,6,0
7,53,0,0,0,6,4,6,1
11,69,0,0,2,18,10,24,1
12,70,0,0,0,12,7,15,0
7,59,0,0,0,10,6,12,1
14,74,0,0,1,10,6,12,0
10,62,2,0,0,6,4,6,1
26,155,1,0,0,22,12,30,1
9,61,0,0,1,6,4,6,0
13,80,1,0,0,8,5,9,0
9,59,0,0,0,6,4,6,0
11,71,0,0,0,8,5,9,0
12,71,0,0,1,8,5,9,0
18,125,2,0,1,32,17,45,1
8,52,0,0,0,4,3,3,1
9,63,0,0,1,14,8,18,1
6,43,1,0,0,1,1,1,1
7,39,0,0,0,2,2,1,1
12,64,0,0,0,8,5,9,0
7,39,1,0,0,2,2,1,1
8,51,0,0,1,4,3,3,1
9,73,1,0,0,18,10,24,1
10,61,0,0,0,6,4,6,0
10,54,0,0,0,8,5,9,0
9,72,0,0,0,6,4,6,1
3,24,0,0,0,1,1,1,1
11,62,0,0,0,6,4,6,0
7,53,0,0,0,6,4,6,0
11,59,1,0,2,6,4,6,0
12,72,3,0,1,20,11,27,1
11,62,0,0,0,6,4,6,0
14,75,0,0,0,8,5,9,0
27,185,0,0,0,16,9,21,1
11,58,0,0,0,6,4,6,1
13,68,0,0,0,4,3,3,0
15,92,0,0,1,16,9,21,1
10,72,2,1,0,4,3,3,0
13,74,0,0,0,10,6,12,0
11,73,2,0,0,14,8,18,1
8,44,0,0,0,6,4,6,1
10,58,0,0,1,6,4,6,0
18,121,1,0,1,20,11,27,1
13,75,0,0,0,10,6,12,0
12,85,0,0,0,12,7,15,1
21,105,1,0,0,8,5,9,1
12,86,0,0,0,10,6,12,1
16,84,0,0,0,10,6,12,1
5,52,0,0,0,1,1,1,1
9,73,0,0,0,10,6,12,0
28,161,2,0,0,18,10,24,1
11,70,0,0,0,4,3,3,0
12,66,1,0,0,8,5,9,0
12,85,0,0,2,18,10,24,1
9,73,0,0,0,8,5,9,1
14,97,2,0,0,4,3,3,1
10,62,3,0,1,8,5,9,1
12,75,0,0,0,12,7,15,0
11,60,3,0,0,4,3,3,1
11,70,1,0,0,6,4,6,0
10,67,0,0,0,6,4,6,0
21,132,0,0,1,14,8,18,1
9,63,2,0,0,6,4,6,0
11,71,0,0,0,10,6,12,0
4,34,0,0,1,6,4,6,1
13,69,0,0,1,10,6,12,0
5,35,0,0,1,2,2,1,1
12,70,1,0,0,8,5,9,0
7,47,0,0,1,4,3,3,1
19,113,1,0,1,10,6,12,1
8,47,0,0,1,6,4,6,1
15,82,0,0,0,10,6,12,0
14,71,1,0,0,14,8,18,0
5,24,0,0,0,2,2,1,1
9,55,0,0,0,6,4,6,1
17,106,2,0,1,14,8,18,1
15,79,1,0,0,12,7,15,0
16,95,3,1,0,8,5,9,1
4,26,0,0,0,8,5,9,1
12,67,0,0,0,8,5,9,0
9,50,0,0,1,4,3,3,1
6,43,0,0,0,2,2,1,1
14,90,1,0,0,10,6,12,1
35,206,4,0,0,28,15,39,1
10,64,1,0,1,8,5,9,0
5,40,0,0,0,2,2,1,0
11,71,0,0,0,10,6,12,0
6,30,0,0,0,2,2,1,1
14,90,1,1,0,8,5,9,0
9,66,0,0,1,4,3,3,0
11,60,0,0,0,10,6,12,1
8,37,1,0,1,2,2,1,1
7,46,0,0,0,1,1,1,1
10,64,0,0,1,8,5,9,0
10,57,0,0,0,6,4,6,0
13,72,0,0,0,10,6,12,0
9,43,0,0,0,6,4,6,0
6,49,0,0,1,6,4,6,1
10,67,0,0,0,8,5,9,0
9,48,0,0,0,4,3,3,0
11,67,0,0,0,6,4,6,0
10,69,0,0,0,12,7,15,1
14,96,0,0,0,12,7,15,1
13,97,1,0,1,6,4,6,1
13,77,0,0,0,4,3,3,1
20,122,0,0,2,16,9,21,1
1,3,0,0,0,1,1,1,1
9,63,1,0,1,10,6,12,1
14,83,0,0,1,6,4,6,1
12,66,1,0,0,2,2,1,0
9,54,0,0,0,8,5,9,1
5,27,0,0,0,6,4,6,1
14,96,0,0,9,14,8,18,1
13,65,0,1,1,8,5,9,0
7,55,2,0,0,4,3,3,1
17,98,0,0,1,16,9,21,1
6,43,1,0,0,6,4,6,1
11,60,0,0,0,6,4,6,1
11,63,0,0,0,6,4,6,1
10,61,1,0,1,6,4,6,0
10,61,1,0,0,12,7,15,1
10,69,0,0,0,8,5,9,0
9,47,1,0,0,1,1,1,1
12,79,0,0,0,20,11,27,1
11,76,0,0,1,4,3,3,0
22,112,0,0,0,12,7,15,1
8,63,0,0,1,4,3,3,0
8,51,0,0,0,4,3,3,0
9,43,0,0,0,8,5,9,1
12,86,1,0,2,22,12,30,1
14,90,0,0,0,6,4,6,1
10,74,1,0,0,6,4,6,0
16,90,1,0,2,12,7,15,1
14,99,1,0,4,8,5,9,1
16,108,2,0,8,10,6,12,1
9,64,0,0,1,6,4,6,0
15,82,0,0,0,12,7,15,0
16,84,0,0,1,8,5,9,1
8,45,0,0,1,12,7,15,1
8,46,1,0,0,2,2,1,0
8,47,0,0,1,6,4,6,1
12,74,1,0,0,6,4,6,1
14,81,0,0,0,16,9,21,0
11,68,0,0,0,8,5,9,0
13,59,0,0,0,6,4,6,0
10,66,1,0,0,6,4,6,1
14,56,0,0,1,20,11,27,1
4,36,0,0,0,6,4,6,1
10,66,0,0,0,8,5,9,0
10,59,0,0,1,8,5,9,0
7,54,0,0,0,6,4,6,1
8,45,0,0,0,6,4,6,0
7,76,1,0,0,12,7,15,1
11,86,2,0,0,8,5,9,1
12,91,1,0,0,8,5,9,1
11,72,0,0,0,12,7,15,0
12,77,0,0,0,10,6,12,0
8,42,0,0,0,1,1,1,1
10,69,1,0,0,6,4,6,0
20,120,2,0,0,10,6,12,1
8,58,1,0,0,8,5,9,0
10,57,1,0,0,8,5,9,1
13,69,0,0,0,12,7,15,0
12,73,0,0,0,1,1,1,1
13,68,2,0,1,10,6,12,0
10,63,1,0,0,6,4,6,1
13,89,0,0,0,12,7,15,1
11,66,0,0,0,8,5,9,0
11,63,1,0,0,4,3,3,0
7,58,0,0,0,6,4,6,0
9,78,0,0,0,4,3,3,1
9,53,0,0,0,8,5,9,1
14,103,0,0,0,10,6,12,0
13,82,0,0,0,10,6,12,0
11,82,1,1,0,4,3,3,0
13,85,1,0,0,12,7,15,1
9,49,1,0,0,4,3,3,0
7,45,2,0,0,2,2,1,1
14,88,2,0,0,12,7,15,1
10,59,0,0,1,6,4,6,0
5,34,0,0,0,6,4,6,1
11,72,2,0,0,12,7,15,0
8,47,0,0,0,8,5,9,0
7,44,0,0,0,2,2,1,1
8,34,0,0,0,4,3,3,1
6,35,0,0,0,1,1,1,1
9,71,0,0,0,12,7,15,1
13,83,1,0,0,6,4,6,1
12,86,1,0,1,8,5,9,1
11,65,1,0,0,8,5,9,0
15,92,1,0,0,14,8,18,0
4,28,0,0,0,2,2,1,1
9,55,0,0,0,6,4,6,0
13,83,0,0,0,10,6,12,1
6,40,0,0,1,6,4,6,1
10,73,1,0,1,8,5,9,0
12,61,1,0,0,6,4,6,1
12,68,0,0,0,4,3,3,0
14,95,3,0,0,14,8,18,1
10,77,0,0,1,8,5,9,0
10,63,0,0,0,8,5,9,0
6,45,0,0,0,8,5,9,1
6,38,1,0,0,6,4,6,1
12,89,0,0,0,10,6,12,1
16,88,4,0,0,18,10,24,1
15,87,0,0,3,12,7,15,1
7,54,0,0,0,4,3,3,1
9,65,0,0,0,12,7,15,1
11,55,0,0,2,4,3,3,1
5,32,0,0,0,4,3,3,1
10,69,0,0,0,10,6,12,0
10,66,0,0,0,8,5,9,0
8,44,0,0,0,8,5,9,1
10,66,1,0,0,4,3,3,1
8,55,1,0,0,6,4,6,0
9,73,1,0,0,4,3,3,1
8,42,0,0,0,6,4,6,0
9,46,0,0,0,2,2,1,1
12,74,0,0,1,6,4,6,1
9,66,0,0,2,10,6,12,1
13,66,0,0,0,2,2,1,0
11,69,1,0,0,6,4,6,0
9,80,1,0,1,10,6,12,0
9,57,1,0,0,4,3,3,1
12,81,0,0,0,6,4,6,1
11,52,0,0,11,12,7,15,1
7,53,0,0,1,6,4,6,1
11,77,0,0,0,6,4,6,0
9,51,0,0,0,4,3,3,1
13,77,2,1,0,12,7,15,1
16,92,0,0,1,12,7,15,1
4,31,0,0,0,6,4,6,1
10,59,1,0,0,6,4,6,1
10,71,1,0,0,4,3,3,0
13,105,1,0,1,12,7,15,1
23,118,2,0,0,16,9,21,1
12,73,0,0,2,6,4,6,0
12,76,0,0,0,10,6,12,1
14,75,1,1,0,6,4,6,1
10,63,0,0,0,8,5,9,0
9,72,0,0,0,6,4,6,1
12,76,1,0,9,8,5,9,1
13,80,1,1,0,12,7,15,0
9,56,1,0,1,10,6,12,0
6,39,1,0,0,6,4,6,1
14,81,2,1,0,12,7,15,0
11,78,0,0,0,8,5,9,1
2,21,0,0,0,2,2,1,1
11,69,1,0,0,6,4,6,0
7,44,0,0,0,4,3,3,0
16,102,0,0,1,18,10,24,1
13,70,2,0,2,10,6,12,0
14,63,3,0,1,2,2,1,1
12,69,0,0,1,10,6,12,0
15,82,1,0,1,8,5,9,0
9,76,1,1,0,8,5,9,0
9,57,0,0,0,4,3,3,1
11,60,2,0,1,4,3,3,1
9,49,0,0,0,1,1,1,1
10,53,0,0,0,4,3,3,1
11,63,0,0,0,6,4,6,1
11,68,0,0,0,8,5,9,0
11,70,1,0,0,12,7,15,0
8,52,0,0,0,8,5,9,0
9,44,1,0,1,8,5,9,1
11,54,0,0,0,4,3,3,1
12,61,2,0,0,20,11,27,1
8,62,0,0,1,4,3,3,0
6,49,1,0,0,4,3,3,1
13,77,1,0,1,10,6,12,0
10,65,0,0,0,6,4,6,1
9,55,0,0,1,4,3,3,1
10,54,0,0,0,2,2,1,1
14,95,2,0,0,24,13,33,1
11,87,1,0,1,14,8,18,1
15,76,2,0,1,8,5,9,0
10,68,0,0,0,6,4,6,0
16,86,2,0,1,14,8,18,1
7,52,1,0,1,10,6,12,1
11,67,0,0,0,12,7,15,0
7,45,1,0,0,6,4,6,0
6,37,0,0,0,6,4,6,0
8,46,2,0,0,12,7,15,1
18,112,3,0,6,18,10,24,1
12,71,0,0,0,8,5,9,1
12,64,0,0,0,8,5,9,1
10,67,0,0,1,8,5,9,0
9,68,0,0,0,4,3,3,0
9,49,0,0,0,6,4,6,1
9,58,1,0,0,6,4,6,1
13,82,0,0,0,10,6,12,1
15,93,1,0,2,8,5,9,1
12,74,1,0,11,10,6,12,1
16,105,0,0,0,14,8,18,1
14,84,0,0,3,8,5,9,1
5,36,0,0,0,6,4,6,1
18,106,1,1,1,16,9,21,1
8,53,0,0,0,8,5,9,1
12,86,3,0,1,8,5,9,1
13,75,0,0,0,10,6,12,1
8,52,0,0,0,8,5,9,1
11,80,0,0,0,8,5,9,1
4,22,1,0,0,2,2,1,1
15,97,1,0,0,10,6,12,1
14,78,0,0,0,10,6,12,0
19,102,1,0,0,10,6,12,1
16,93,0,0,0,8,5,9,1
9,52,0,0,1,4,3,3,0
14,78,0,0,0,6,4,6,0
3,28,0,0,0,2,2,1,0
8,39,0,0,0,4,3,3,1
10,64,0,0,0,10,6,12,1
21,96,0,0,0,10,6,12,1
9,61,0,0,0,6,4,6,0
9,57,0,0,1,4,3,3,0
12,62,0,0,1,6,4,6,0
11,69,1,0,1,10,6,12,1
12,76,1,0,0,10,6,12,0
16,97,1,0,0,16,9,21,0
9,65,0,0,0,8,5,9,0
9,63,1,0,0,10,6,12,0
12,58,1,0,0,4,3,3,0
7,43,1,0,0,4,3,3,1
16,78,3,1,0,6,4,6,1
7,52,0,0,0,12,7,15,1
17,97,0,0,0,8,5,9,1
14,71,1,0,4,10,6,12,1
10,62,0,0,0,8,5,9,0
5,40,0,0,0,6,4,6,1
4,22,0,0,0,1,1,1,1
11,64,0,0,1,10,6,12,0
17,91,0,0,2,6,4,6,0
14,71,1,0,4,10,6,12,1
8,39,0,0,0,4,3,3,0
7,39,0,0,1,6,4,6,1
13,74,0,0,1,6,4,6,1
9,66,1,0,0,10,6,12,0
11,61,1,0,1,12,7,15,1
11,77,1,0,0,14,8,18,1
10,71,1,0,0,10,6,12,0
10,66,1,0,0,8,5,9,0
17,99,1,0,0,8,5,9,1
8,56,1,0,0,8,5,9,1
13,66,0,0,0,10,6,12,0
7,52,0,0,0,1,1,1,1
10,71,2,0,1,8,5,9,1
13,76,0,0,0,8,5,9,0
1,18,0,0,0,1,1,1,1
11,63,1,0,0,6,4,6,0
11,75,0,0,0,8,5,9,0
11,58,0,0,2,6,4,6,0
7,55,1,0,1,8,5,9,1
10,59,0,0,0,4,3,3,1
10,71,0,0,1,4,3,3,0
12,81,0,0,0,10,6,12,0
13,75,2,1,0,6,4,6,1
11,73,0,0,1,4,3,3,0
7,42,3,0,6,4,3,3,1
10,66,0,0,1,10,6,12,1
16,86,0,0,0,8,5,9,1
12,71,0,0,1,8,5,9,0
9,69,0,0,0,12,7,15,0
10,70,2,0,0,6,4,6,1
11,64,1,0,0,12,7,15,0
10,61,0,0,0,4,3,3,1
13,75,1,0,0,6,4,6,1
9,58,0,0,0,2,2,1,1
10,64,0,0,1,8,5,9,0
12,74,1,0,0,10,6,12,0
12,81,0,0,0,14,8,18,0
10,68,0,0,0,8,5,9,0
14,90,2,0,0,16,9,21,1
13,75,1,0,0,4,3,3,0
13,78,1,0,2,14,8,18,0
15,103,0,0,0,10,6,12,1
12,73,1,1,2,6,4,6,1
6,35,0,0,0,2,2,1,1
11,64,0,0,0,6,4,6,0
13,81,1,0,0,8,5,9,0
13,94,0,0,0,16,9,21,1
12,85,0,0,0,6,4,6,1
11,72,1,0,0,4,3,3,1
6,33,0,0,0,1,1,1,1
12,75,0,0,0,8,5,9,0
14,91,0,0,1,6,4,6,1
13,78,2,0,1,6,4,6,1
11,66,0,0,1,6,4,6,0
12,74,1,0,2,10,6,12,1
15,78,0,0,1,12,7,15,0
12,65,1,0,1,8,5,9,0
9,63,0,0,0,10,6,12,0
13,66,0,0,1,10,6,12,1
6,34,0,0,1,8,5,9,1
7,40,0,0,0,2,2,1,1
15,79,1,0,0,10,6,12,1
12,68,0,0,0,10,6,12,1
12,79,0,0,0,10,6,12,0
10,77,0,0,0,6,4,6,0
12,74,0,0,0,18,10,24,1
9,65,1,1,1,8,5,9,0
13,84,0,0,1,8,5,9,1
16,98,0,0,2,12,7,15,1
9,61,2,0,0,8,5,9,1
8,61,0,0,0,4,3,3,1
14,88,2,0,0,14,8,18,1
11,80,1,0,1,14,8,18,1
11,63,1,0,0,10,6,12,1
15,86,0,0,0,12,7,15,1
3,24,1,0,0,1,1,1,1
7,39,0,0,0,4,3,3,1
12,73,0,0,0,10,6,12,1
8,60,1,0,0,6,4,6,1
6,33,1,0,0,2,2,1,1
8,69,1,0,0,4,3,3,0
9,55,1,0,0,6,4,6,0
13,71,1,0,1,14,8,18,0
6,43,0,0,0,1,1,1,1
13,64,0,0,2,12,7,15,0
2,20,0,0,0,1,1,1,1
10,64,1,0,0,6,4,6,0
5,45,0,0,0,6,4,6,1
16,92,1,0,0,4,3,3,0
17,96,2,0,0,14,8,18,1
12,78,1,0,0,12,7,15,1
10,77,0,0,0,6,4,6,1
12,67,1,1,0,6,4,6,0
12,69,0,0,1,10,6,12,0
12,84,1,0,0,6,4,6,1
10,61,0,0,0,6,4,6,0
6,40,0,0,0,6,4,6,0
16,89,2,0,5,8,5,9,1
12,65,0,0,0,6,4,6,0
12,82,0,0,0,6,4,6,1
9,66,1,0,0,8,5,9,0
11,57,0,0,1,2,2,1,1
18,92,1,0,0,12,7,15,1
10,66,0,0,0,4,3,3,1
7,38,1,0,0,2,2,1,0
11,68,0,0,1,12,7,15,1
8,66,0,0,0,4,3,3,1
14,77,1,0,0,10,6,12,1
12,71,0,0,0,6,4,6,0
10,55,1,0,1,6,4,6,0
11,53,2,1,0,6,4,6,1
3,18,0,0,2,4,3,3,1
14,83,3,0,2,8,5,9,1
10,60,0,0,0,8,5,9,0
16,105,0,0,1,18,10,24,1
8,51,0,0,0,6,4,6,1
8,48,0,0,0,6,4,6,0
9,58,0,0,0,14,8,18,1
11,64,4,0,0,10,6,12,1
13,77,2,0,0,8,5,9,0
14,89,1,0,0,12,7,15,1
16,98,0,0,2,12,7,15,1
12,69,1,0,2,8,5,9,0
17,76,1,0,0,6,4,6,1
9,67,0,0,0,6,4,6,1
8,53,1,0,0,10,6,12,1
9,61,0,0,0,8,5,9,0
6,32,0,0,0,2,2,1,1
5,34,0,0,0,6,4,6,1
5,31,0,0,1,4,3,3,1
16,102,1,0,0,14,8,18,1
14,81,0,0,0,4,3,3,1
10,64,0,0,0,8,5,9,0
11,70,0,0,1,8,5,9,0
9,62,1,0,0,6,4,6,0
15,84,0,0,0,10,6,12,0
10,65,0,0,0,4,3,3,1
11,60,1,0,2,6,4,6,1
10,65,0,0,0,6,4,6,0
9,51,0,0,0,2,2,1,1
9,64,0,0,0,12,7,15,1
10,74,0,0,0,12,7,15,1
12,64,0,0,0,8,5,9,0
7,43,0,0,1,2,2,1,1
8,43,0,0,0,2,2,1,1
11,72,1,1,0,10,6,12,0
13,83,1,0,0,8,5,9,1
4,36,0,0,0,4,3,3,0
10,59,1,0,0,4,3,3,1
10,61,1,0,1,10,6,12,0
16,105,1,0,0,10,6,12,0
11,75,0,0,0,10,6,12,0
11,74,1,0,0,10,6,12,1
9,71,0,0,0,6,4,6,0
15,99,0,0,0,10,6,12,0
11,69,0,0,0,18,10,24,1
9,56,0,0,0,10,6,12,0
17,99,1,0,1,20,11,27,1
13,78,0,0,1,8,5,9,1
9,64,0,0,0,10,6,12,1
8,49,0,0,0,6,4,6,1
14,80,0,0,0,8,5,9,0
8,54,0,0,0,2,2,1,1
5,32,0,0,0,2,2,1,1
12,76,1,0,0,8,5,9,1
11,66,0,0,1,10,6,12,0
11,77,1,1,0,10,6,12,0
10,50,0,0,1,10,6,12,1
17,78,0,0,0,6,4,6,1
10,69,0,0,0,6,4,6,0
6,36,0,0,0,1,1,1,1
10,59,1,0,0,8,5,9,1
6,31,1,0,0,6,4,6,1
6,26,0,0,0,2,2,1,1
7,62,0,0,2,6,4,6,1
11,57,1,0,0,12,7,15,1
11,78,0,0,0,8,5,9,0
12,80,0,0,0,12,7,15,0
12,81,1,0,2,8,5,9,1
13,76,0,0,0,10,6,12,0
8,67,0,0,0,10,6,12,1
8,35,0,0,0,2,2,1,1
9,63,0,0,0,12,7,15,0
19,103,1,0,0,6,4,6,1
14,77,0,0,0,10,6,12,0
12,70,1,0,2,10,6,12,0
7,46,0,0,0,6,4,6,0
7,53,0,0,0,6,4,6,0
10,49,1,0,10,6,4,6,1
1,9,0,0,0,1,1,1,1
12,71,0,0,0,8,5,9,0
8,61,0,0,0,6,4,6,1
14,86,1,0,0,8,5,9,1
8,57,1,0,1,8,5,9,1
8,63,0,0,0,6,4,6,1
10,72,0,0,0,8,5,9,0
2,20,0,0,0,1,1,1,1
9,62,0,0,0,8,5,9,0
14,89,0,0,1,14,8,18,1
